PRODUCT_ID,LOCATION,PREFERENCE,COST,MIN_SUPPLY,MAX_SUPPLY,LEAD_DAYS_SUPPLY,CYCLE_DAYS_SUPPLY,VENDOR_ID,EFFECTIVE_START,EFFECTIVE_END,HIER_LEVEL_1,HIER_LEVEL,HIER_LEVEL_3,process_unit_cost
220-0230-015,1000,10,10,100,1000,100,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
220-0230-020,1000,10,10,100,1000,100,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
121-0053,1000,20,10,100,1000,179,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
220-0230-005,1000,10,10,100,1000,100,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
220-0230-007,1000,10,10,100,1000,100,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
283-0212-27-CD,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
283-0212-29-CD,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
283-0261-CD,1000,10,10,100,1000,100,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
321-0057,1000,40,10,100,1000,41,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
321-0058,1000,40,10,100,1000,41,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
321-0059,1000,40,10,100,1000,41,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
285-0012,1000,70,10,100,1000,69,10,0000100304,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0340,1000,30,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0109,1000,40,10,100,1000,100,10,0000100318,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0213,1000,20,10,100,1000,95,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0851,1000,20,10,100,1000,179,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0992,1000,50,10,100,1000,53,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0810,1000,50,10,100,1000,53,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-1011,1000,60,10,100,1000,95,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
283-0098,1000,20,10,100,1000,95,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
285-0109,1000,20,10,100,1000,67,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
311-0260,1000,20,10,100,1000,31,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
313-0065,1000,30,10,100,1000,100,10,0000100041,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0368,1000,20,10,100,1000,100,10,0000100041,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
321-0172,1000,10,10,100,1000,100,10,0000100193,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
321-0173,1000,10,10,100,1000,100,10,0000100193,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0952,1000,40,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0624,1000,10,10,100,1000,100,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0734,1000,10,10,100,1000,100,10,0000100102,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0338,1000,60,10,100,1000,100,10,0000200180,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0107,1000,20,10,100,1000,100,10,0000100378,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-1019,1000,50,10,100,1000,100,10,0000200180,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0981-N0,1000,20,10,100,1000,167,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0981-N1,1000,20,10,100,1000,167,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0981-N2,1000,20,10,100,1000,167,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0981-N3,1000,20,10,100,1000,167,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-1019,1000,40,10,100,1000,100,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0368,1000,10,10,100,1000,100,10,0000100304,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0504,1000,30,10,100,1000,55,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
283-0204-27-CD,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
283-0204-29-CD,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
283-0204-31-CD,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
283-0204-33-CD,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0376,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
220-0230-025,1000,10,10,100,1000,100,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
220-0230-030,1000,10,10,100,1000,100,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
220-0230-030,1000,20,10,100,1000,100,10,0000100136,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0401,1000,20,10,100,1000,40,10,0000100367,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
301-0046-CD,1000,10,10,100,1000,100,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0401,1000,30,10,100,1000,40,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
302-0004,1000,20,10,100,1000,41,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0374,1000,10,10,100,1000,123,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
341-0063,1000,20,10,100,1000,46,10,0000100196,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
341-0027,1000,20,10,100,1000,46,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0074,1000,50,10,100,1000,151,10,0000100379,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0062,1000,20,10,100,1000,151,10,0000100379,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0116,1000,30,10,100,1000,151,10,0000100379,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0981-N2,1000,30,10,100,1000,167,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
101-0001,1000,10,10,100,1000,95,10,0000200075,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0574,1000,20,10,100,1000,55,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
311-0244,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0246,1000,10,10,100,1000,193,10,0000200180,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
220-0230-003,1000,10,10,100,1000,100,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0284,1000,40,10,100,1000,39,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
311-0276,1000,20,10,100,1000,11,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
101-0001,1000,20,10,100,1000,95,10,0000400105,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0313,1000,50,10,100,1000,100,10,0000200180,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0810,1000,60,10,100,1000,53,10,0000100304,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
284-0118,1000,10,10,100,1000,95,10,0000100314,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
282-0333,1000,20,10,100,1000,55,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0546,1000,20,10,100,1000,100,10,0000200146,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0932,1000,50,10,100,1000,41,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0560,1000,20,10,100,1000,55,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0763,1000,70,10,100,1000,69,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
340-0062,1000,20,10,100,1000,54,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0836,1000,30,10,100,1000,69,10,0000100355,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
321-0059,1000,50,10,100,1000,41,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0440,1000,30,10,100,1000,100,10,0000100367,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0284,1000,30,10,100,1000,100,10,S6000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0109,1000,40,10,100,1000,100,10,S6000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0724,1000,20,10,100,1000,54,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0328,1000,30,10,100,1000,100,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
220-0072,1000,60,10,100,1000,100,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0550,1000,60,10,100,1000,46,10,0000100336,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
282-0432,1000,10,10,100,1000,55,10,0000100143,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
282-0434,1000,10,10,100,1000,55,10,0000100143,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
281-0009,1000,60,10,100,1000,100,10,0000100018,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0695,1000,60,10,100,1000,53,10,0000100073,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0341-RW,1000,10,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0377,1000,20,10,100,1000,123,10,0000100067,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
300-0311,1000,50,10,100,1000,56,10,0000100189,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
300-0312,1000,20,10,100,1000,56,10,0000100189,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
300-0313,1000,50,10,100,1000,56,10,0000100189,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
340-0071,1000,30,10,100,1000,53,10,0000100189,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
120-0046,1000,40,10,100,1000,151,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0611,1000,110,10,100,1000,69,10,0000100355,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0763,1000,60,10,100,1000,69,10,0000100355,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
340-0056,1000,20,10,100,1000,54,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
282-0433,1000,20,10,100,1000,55,10,0000100143,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
285-0012,1000,60,10,100,1000,69,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0425,1000,30,10,100,1000,123,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0493,1000,60,10,100,1000,39,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
281-0009,1000,50,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0511-06,1000,30,10,100,1000,53,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
301-0016,1000,50,10,100,1000,56,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
288-0134,1000,10,10,100,1000,68,10,0000100143,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0705,1000,50,10,100,1000,53,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0253,1000,10,10,100,1000,95,10,0000200180,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0489,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
120-0138,1000,20,10,100,1000,100,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
220-0230-025,1000,20,10,100,1000,100,10,0000100136,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0063,1000,20,10,100,1000,100,10,0000400234,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
313-0059,1000,40,10,100,1000,100,10,0000400234,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
300-0311,1000,30,10,100,1000,56,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
300-0312,1000,40,10,100,1000,56,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0373,1000,20,10,100,1000,123,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0407,1000,60,10,100,1000,14,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0577,1000,30,10,100,1000,55,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0367,1000,30,10,100,1000,130,10,0000100304,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
288-0005,1000,80,10,100,1000,69,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
288-0001,1000,80,10,100,1000,68,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
160-1287,1000,50,10,100,1000,100,10,0000100204,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0848,1000,20,10,100,1000,100,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0550,1000,70,10,100,1000,46,10,0000100196,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0119,1000,20,10,100,1000,151,10,0000100100,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
320-0836,1000,40,10,100,1000,69,10,0000100144,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0417,1000,40,10,100,1000,100,10,0000100367,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0897,1000,60,10,100,1000,53,10,0000100073,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
281-0070,1000,30,10,100,1000,68,10,0000100073,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
284-0089-40,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0547,1000,30,10,100,1000,179,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0338,1000,70,10,100,1000,100,10,0000400461,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0701,1000,40,10,100,1000,69,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0022,1000,40,10,100,1000,100,10,0000400468,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0246,1000,90,10,100,1000,193,10,0000400461,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0221,1000,90,10,100,1000,151,10,0000400259,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0376,1000,30,10,100,1000,100,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0285,1000,30,10,100,1000,100,10,0000100100,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0022,1000,30,10,100,1000,100,10,0000400143,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0021,1000,20,10,100,1000,151,10,0000100379,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0106,1000,30,10,100,1000,100,10,0000100378,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0108,1000,10,10,100,1000,100,10,0000100378,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0116,1000,20,10,100,1000,151,10,0000100100,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0144,1000,10,10,100,1000,151,10,0000100100,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0214,1000,20,10,100,1000,100,10,0000100100,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0214,1000,30,10,100,1000,100,10,0000100379,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0222,1000,30,10,100,1000,151,10,0000100100,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0268,1000,40,10,100,1000,100,10,0000100100,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0300,1000,20,10,100,1000,100,10,0000100100,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
100-0365,1000,20,10,100,1000,100,10,0000100100,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
120-0099,1000,20,10,100,1000,100,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
120-0099,1000,30,10,100,1000,100,10,0000100289,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
120-0100,1000,30,10,100,1000,179,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
120-0100,1000,40,10,100,1000,179,10,0000100289,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
120-0152,1000,20,10,100,1000,100,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
120-0157,1000,20,10,100,1000,151,10,0000100100,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
120-0224,1000,20,10,100,1000,100,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
120-0232,1000,30,10,100,1000,151,10,0000100100,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
120-0247,1000,30,10,100,1000,100,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
120-0249,1000,30,10,100,1000,100,10,0000100100,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0434,1000,10,10,100,1000,100,10,0000200146,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
160-1291,1000,20,10,100,1000,69,10,0000100204,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
220-0230-0P5,1000,10,10,100,1000,100,10,0000100094,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0439,1000,50,10,100,1000,53,10,0000100345,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0789-10C,1000,40,10,100,1000,54,10,0000100314,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
281-0070,1000,20,10,100,1000,68,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
282-0432,1000,20,10,100,1000,55,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
282-0433,1000,10,10,100,1000,55,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
282-0434,1000,20,10,100,1000,55,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
284-0118,1000,20,10,100,1000,95,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
288-0134,1000,20,10,100,1000,68,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
313-0048,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0414-01,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0147,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
313-0001,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
313-0059,1000,30,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
313-0039,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
284-0089-20,1000,30,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
300-0504-CD,1000,20,10,100,1000,100,10,S9000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
280-0607,1000,20,10,100,1000,95,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
313-0065,1000,20,10,100,1000,100,10,S5000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0485,1000,20,10,100,1000,100,10,S5000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
313-0068,1000,30,10,100,1000,100,10,0000100033,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0368,1000,10,10,100,1000,123,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0372,1000,10,10,100,1000,123,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0376,1000,10,10,100,1000,123,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0378,1000,10,10,100,1000,123,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0379,1000,10,10,100,1000,123,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0381,1000,10,10,100,1000,123,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0571,1000,10,10,100,1000,100,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0602,1000,10,10,100,1000,123,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
110-0627,1000,10,10,100,1000,123,10,0000100083,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0221,1000,50,10,100,1000,151,10,0000400468,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0221,1000,60,10,100,1000,151,10,0000400499,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0221,1000,70,10,100,1000,151,10,0000400497,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0221,1000,80,10,100,1000,151,10,0000400502,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0338,1000,80,10,100,1000,100,10,0000100306,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0221,1000,30,10,100,1000,151,10,0000400487,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0113,1000,20,10,100,1000,100,10,0000400259,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0179,1000,10,10,100,1000,193,10,0000200180,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0392,1000,10,10,100,1000,193,10,0000200180,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
140-0221,1000,40,10,100,1000,151,10,0000400492,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
310-0166,1000,20,10,100,1000,100,10,S2000,-,-,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,1
